sentiment,text
"@ : elegant , witty round-up of last night 's # by @ http :",0
@ : tries to get the to gang up on and curb stomps # #,0
wish could bitch slap shit out a him and some other candidates were #,0
how to get away with sexism in easy steps from @ # via @ http :,0
"@ : , this is the worst production of 've ever seen #",0
"may be 's best qualification to be president , `` of the '' . # # not # epicfail # funny http :",0
@ # last night was good . @ & amp ; surprisingly @ brought the fireworks .,1
"' closing statement may have sounded like it came from a meat market , but difference is that would actually do it . #",1
immigration has been talked about before @ started speaking of it . # arrogant # ignorant #,0
my mind @ whoever you want to . want to keep more of my check and get my insur premiums under control ! ? #,0
"@ : 's clear that the dislike , , and # #",0
who shame other women for having abortions deserve to be shamed for having no soul or self respect . # #,0
@ 's & amp ; arrogance continues after @ # . http : http :,0
’ t - http : # #,0
& amp ; and for that fact # tcot # # ccot,0
"@ : # candidates : after our prayer circle , we will begin bombing & amp ; taking health care away from",0
"@ : , cis men : will never have to be pregnant . can not judge people with vaginas on reasons they want abortions . …",0
# hard to find so much disrespect for women coming from so many politicians at once . # astounding,0
@ # a lovefest for party . was n't just @ but all producers involved in burying @,1
"@ : , baffled by the # refusal to address climate change @ darth http :",0
@ : you a @ ? # @ http :,0
@ : for @ to kickoff the # with an attack on one specific candidate @ … @,0
@ : bragged abt how liberals sch as complimented . thinks we r happy abt that . #,0
got a few things wrong at the # http : @ @ http :,0
"no circumstances should men dictate abortion rights to women . 's the , we are better than that . #",0
@ : whole # was simply a scheme by to attack # & amp ; build up & amp ; the rest of the #,0
`` is that progressive movement that is causing them the problems . '' - eloquent words from @ . #,1
@ : will never understand why rich white men think they can tell women what they n't do with their bodies #,0
tellin ' it like it is . wonder everyone is out to get him . # # https :,0
"to @ , landslide winner of last night 's # . job moderating that thing .",1
@ these conservatives trolling # and tryna start an argument #,0
"@ : # showed that the candidates are out of touch with workers , women , people of color and basically",0
"is the leader needs , but not the leader deserves . # #",1
@ : you @ think that your question to @ to begin # was & amp ; http :,0
@ : opinion of # has really during # - expected her to be a neutral moderator . was dissappointed .,0
@ : ’ s how gun violence compares with rest of the world : % of homicides use a gun http : #,0
@ : # like from . # http :,0
"@ my wife never heard of rubio , huckabee or cruz . all . yrs ago she was a anymore #",1
' . like the way that sound . @ #,1
"@ : `` have never gone bankrupt , '' says who has multiple businesses that went thru bankruptcy , screwed creditors out of",0
"@ : @ was the winner of the earlier # a couple brief moments , everyone in the later debate was",0
most analysis of the # last night was when @ the @ had a ' attitude .,0
@ : . @ seriously ? your an idiot . how many times you planning on running for president ? you know you do n't have a,0
to think # would be fun . deep sickness conservatism has become bastardized & amp ; spawned by @ very disturbing .,0
trump 's answer for why he was until recently a was less than satisfying . `` 'm from '' - that 's his excuse ? phony ! #,0
"@ : yes , we have to go to a `` commercial break '' the only time @ wants to add a comment . sick of this bullshit . #",0
@ : me when those running for can not respect even the office enough to call him . # #,0
@ rushlimbaugh just put the idiot in his place . has no spine . # # rushlimbaugh,0
"the # , if were a 'd get behind the smartest , most electable person in the room and draft @ for !",0
"@ : . @ faced “ the # hug ” problem & amp ; responded that he hugged victims . thinking , huh ? #",0
"# paid off in student debt in yrs , but was `` in poverty '' . is making over now considered poverty ? # #",0
"@ : men more likely to be murdered as white men , black women more likely to be murdered as white",0
@ : will these guys ever shut up about how ppl should n't be killed during traffic stops ? #,0
"the # like a lot of # , so why not watch @ @ kendricklamar instead ? # ctl # http :",0
"@ : the media is fawning over the fox moderators , conservatives should not #",0
# was so much fun around bot always ended up back there . the non thinkers in one place,0
@ : # hoping they keep each other & amp ; nobody left standing . real hope there 's a star here . #,0
@ : is a ghetto education redistributed to middle class kids . #,0
"ignorance , stupidity , bigotry & amp ; misogyny on the hosted # last night was laughable , disgusting & amp ; frightening . #",0
was most impressed with @ and @ at the # . different experience than the # .,1
@ : illegals pimps and prostitutes in one category ignorant and stupid # #,0
@ : that we did n't get to watch a single candidate flounder over climate change #,0
had a great time taping @ for & amp ; . fun with @ talking about # . @ . it,1
else think the # moderators remind of them of the host from the ?,0
@ : @ did just when he said during his closing statement that he would `` persecute religious,0
"@ may have separated conjoined twins , but @ created the duckface . would n't he bring this up ? #",0
@ : do we want any of these candidates as our next ? # http :,0
"@ : ( or ? ) forbid the candidates even mention the number one most serious issue facing the world today , climate",0
@ : # promotes gag orders to block military commanders from discussing gun safety with at-risk service members #,0
tell me more about this `` hang em by the neck '' wing of your party . # # https :,0
@ : @ just won on @ by saying he 'd put hillary in jail bc they destroyed for much,1
: # is like the trial from and http : http :,0
"@ : `` , again with your angry misogyny . are just incorrigible . tell us more about . '' -- #",0
"@ : , . #",0
of in my and timelines are ticked at for running that hatchet job of a debate . #,0
@ : `` of the military is to kill people and break things ! '' ? ? 's a last resort to defend #,0
to # candidates in order of how they finished detail for n't play prevent # # tcot #,0
@ : trailer that just came on spent more time on police brutality than the # did .,0
@ was the real winner last night . # #,1
"@ : to see climate change a key theme of tonight 's # . may differ on solutions , but at least we 're all",1
"disagreeing with 's pointed , somewhat gotcha questions does not equate to her being a bimbo . & lt ; sigh & gt ; #",0
# @ @ @ was really looking forward to a real debate of the candidates not an attack on,0
"loves the . with the dwarfs at the other table , she was the afternoon delight . #",1
: 'll cuck for before do for the ! on it ! ! # #,0
@ is from . gave us . . #,0
@ : what 's funny # probably has a better score on rotten tomatoes than #,1
@ : a liberal conspiracy to drive the so far right that it will never win a general,0
"did nicely , think . 'm surprised did n't hit him with `` fat '' questions though . # #",1
"think @ won # ! hitting questions of concern to majority of voter , not just fringe base . #",1
"@ : do n't always support everything says , but tonight she 's my hero . http : # http : …",1
https : ! 's what 's called a # @ # #,0
"shocked much , but `` debate '' questions for both were ! ! all the shit we have going on , they chose try & amp ; start fights #",0
@ : = `` '' #,0
"@ : person who grew up poor , can tell you : no one is more brutal than poor ppl who make it & amp ; think success makes them",0
@ # 's : # had a household rating . ( vs in ) http : http :,1
@ : thing # climatechange is not something to worry about ! 'm excited about the beaches in . #,1
"substantive conversation about income inequality , declining wages , social security or race and minorities . # about nothing .",0
@ : my faves did really well last night : @ @ @ @ # ticket ! …,1
in the negro barbershop asked about the # . they told me to shut up,0
"`` , liberals were unhappy , which means the did something right '' # http :",1
# being pro-life means pro life ! you develop a uterus then you can have an opinion !,0
