text,sentiment
RT @peterdaou: Complete #climatechange blackout at the first 2015 #GOPDebate. Unreal.,0
@SenatorBoxer @mitchellreports other loser in #GOPDebate - the environment!!,0
No Cecil the Lion question. No Salt River Horses question. Cmon Fox News. #GOPDebate,0
It's official; #Trump is GOP's Frankenstein 'a monster &amp;they cannot control him #GOPdebate #AboutLastNight  http://t.co/n2X8mQYFS6,0
RT @ZeitgeistGhost: I did watch all 2nd string #GOPDebate ... can tell y they are 2nd string.  Not enough original stupidty and hatred.  Ju…,0
"@PoliSciUMN did Ted Cruz just misspeak when he said during his closing statement that he would ""persecute religious liberty?"" #GOPDebate",0
The Biggest Reality Show on Earth. #GOPDebate http://t.co/hfqxstl4XF,0
@BRappy55 RT @HuffPostLive: Last night's #GOPDebate in a nutshell. http://t.co/E7oOAW7nEa,0
So the @realDonaldTrump is running so he can be in his own pocket instead of bribing politicians second hand #GOPdebate,0
"""I will defund Planned Parenthood!"" because fuck reproductive health amirite??? LESS SEX ED! MORE BABIES! #GOPdebate",0
"RT @SternFanNation: #Trump Scalps
@megynkelly of The #GOP Establishment on #GOPDebate

#TrumpWins
#WWE #ECW #WWF #NWO #BWO
#FoxDebate RT ht…",0
"RT @LandoKardashian: The #GOPDebate featured a true ""confederacy of dunces""-- a group of dunces who want to revive the Confederacy.",0
RT @YoungBLKRepub: Only Rosie O'Donnell. #GOPDebate http://t.co/BVGULzHvHR,0
RT @JohnGGalt: Marco Rubio is like a little boy compared to the others—talks an extra sentence after bell shows his balls have yet to drop!…,0
You can't just bring up god for all of your fucking answers. #GOPDebate,0
RT @saramarietweets: Agree!!! @CarlyFiorina #GOPDebate  https://t.co/hIwQ4EMa3F,1
"RT @bellykagby: No uterus, no opinion. Why am I watching a bunch of men discuss the future of women and their bodies? Confused? #GOPDebate",0
RT @Politics4dum: 67 honorary degrees Ben Carson has and still has no brain! #Republicandebate #GOPDebate,0
A shocking photo taken in the sewers in Ohio after the #GOPDebate last night. http://t.co/vZd9qTCYz1,0
"RT @tedcruz: Great conversation with @SeanHannity in advance of tonight's #GOPDebate: https://t.co/gRT7H6mJHG

#CruzCrew, I hope you’ll lis…",1
"The #GOPDebate last night got me even more fired up about Bernie #FeelTheBern 
http://t.co/3A5MQyKifG",1
Ben Carson at last night's #GOPDebate http://t.co/efv4ZagbAW,1
Me while everyone was talking about the #GOPDebate last night http://t.co/7v9JEDC8Z7,0
"After sleeping on it...the ones that looked most ""presidential"" 2 me:
@CarlyFiorina 
@JohnKasich 
@marcorubio 
#GOPDebate",1
"Post #GOPdebate is ""OH, #RandPaul was too aggressive!"" Do people UNDERSTAND what he knows? He wants to audit the Federal Reserve...",1
Vermont socialist sees #GOP as out of touch. In the USA. #GOPDebate #BernieSanders  https://t.co/2tuJhvo2DJ,0
RT @ConcernedVets: Thank you @marcorubio for highlighting the critical issues facing veterans at tonight's #GOPDebate http://t.co/iD1ykmir33,1
"""Bring on @HillaryClinton because we need someone who is a grown-up."" @BarbaraBoxer on #GOPDebate",1
"@foxandfriends @realDonaldTrump #GOPDebate Debates SHOULD be, ""Why we should vote for you"" NOT LOW BLOW Q's and Personal Attacks!",0
"RT @cmclymer: Yes, folks. You heard him right: if a woman is raped, she has to keep the baby. 

#GOPDebate",0
Is someone going to ask the other GOP candidates why someone so racist and sexist is appealing to their party? #Trump #GOPDebate #2016,0
RT @madiallman: Trump's the drunk guy no one wants at the party #GOPDebate,0
"RT @amaraconda: republicans always do that ""what if"" shit when it comes to abortion what if the people killed by police wouldve cured cance…",0
RT @PhillyD: Aggressively Normal?  Found a name for my new mixtape!!  #GOPDebate,1
RT @dick_nixon: Megyn Kelly sends us fruit from time to time. You know the fruit that's arranged like flowers? But it's fruit? We've never …,0
Trump Donated to Hillary &amp; supported Dems for YEARS-Now he says he's conservative &amp; runs 3rd party?? NO SUPPORT #Tcot #GOPDebate #ccot,0
Language is beautiful http://t.co/GFyTi5ilVC #GOPDebate #DonaldTrump,0
The bottom line - @realDonaldTrump was dirty-worked by two A-list @FoxNews anchors. Not sure why. But it definitely happened. #GOPDebate,0
"If your sole takeaway from the #GOPDebate is ""they're dumb,"" then you're no better than you think they are.",0
"My takeaway from the #GOPDebate is that the #GOP believes we live in a terrible apocalyptic world, surrounded by scary people. Sad.",0
Very disappointing!!! Energy policy finds little room in Republican debate http://t.co/Uua4a1OX9F (via @DCExaminer) #EagleFord #GOPDebate,0
RT @RWSurferGirl: We the American people pick the next President of United States not FOX News 🇺🇸 #GOPDebate  #GOPDebates,0
Camille Paglia straight calling it in @THR guest column on #GOPDebate. So good. http://t.co/IAPhTO0Gzt,1
"#GOPdebate takeaway: #America is a country that applauds a bully, fears foreigners, and wants the system to be... http://t.co/pTXCIt493m",0
Watched a part of the #GOPDebate last night. Hilarious that @ScottWalker thinks he has any chance. Let alone any of the candidates. 😂😂😂,0
"RT @DanRyckert: ""I like family and friends"" is a very brave, bold stance. #GOPDebate",1
Anyone else thought that @CarlyFiorina belonged on the prime time #GOPDebate ?,1
"The #GOPDebate more so resembled the interview portion of a beauty pageant, drawn out, than an actual debate.",0
How can anyone take Trump seriously? #GOPdebate,0
Am I the only one perved out by Scott Walker's wink at the beginning of the #GOPDebate #icky,0
"RT @DLoesch: Carson’s goal tonight: Introduce himself to America, make people remember him. I think he accomplished that. #GOPDebate",1
"RT @412V70: Not mentioned in the #GOPdebate:
Voting rights
Climate change
Gun violence
Corrupt police
Student debt
Inequality
Money in Poli…",0
"#TPFA @TPFA_KathyA_1&lt;=Declined 2 comment
Can't locate ""Proe""
$100 says ants didn't watch #GOPDebate @realDonaldTrump http://t.co/2VgoCBDpyX",0
"RT @SorahyaM: All I learned from the #GOPDebate is that everybody grew up poor, they're all sassy, and they don't know how to answer a ques…",0
RT @TonetteWalker: So proud of @ScottWalker who has worked so hard to be here tonight. We are your biggest fans. #GOPdebate #Walker16 http:…,1
Advice to #GOP candidates in order of how I think they finished 4th place Chris Christie you're foes are Bush &amp; Kasich #gopdebate #tcot #p2,0
The 8 Most Ridiculous Questions From The Fox News Early Debate http://t.co/yHQ16eHFfr via @thinkprogress #GOPDebate #KidsTableDebate,0
"RT @SenPaulStrauss: #GOPDebacle
It's just frightening... And yet I can't look away!  #SendInTheClowns
#GOPDebate",0
"RT @politichickAM: #GOPDebate @realDonaldTrump ""If it weren't for me you wouldn't talk about illegal immigration."" #TRUTH",1
"RT @Smith83K: Ok Jeb! Tell us again how the #KXL creates ""high-sustained economic growth"" when it shoots right through the country for expo…",0
"RT @GayPatriot: Hey @JebBush - American citizenship is NOT a universal human right. 

#NoMoreBushes #GOPDebate",0
A debate with no losers: @GOP should be proud | http://t.co/koWXyZUI4z  #GOPDebate #KidsTable #GOP2016 #TCOT #WakeUpAmerica,1
@rushlimbaugh yep @megynkelly sucked at #GOPDebate  @realDonaldTrump  country is in a mess &amp; debate questions Terrible,0
"""There was no winner in #GOPDebate, there was a clear loser, women and families."" @BarbaraBoxer",0
RT @TheAlexanderW_: This is for @JebBush and common core supporters everywhere! #StopCommonCore #GOPDebate http://t.co/nJa3vZgBip,0
A debate between bunch of retarded psychopath #GOPDebate,0
"RT @JohnKasich: It's called ""President of the United States"" for a reason.

#Kasich4Us

#GOPDebate https://t.co/pcdhnihp1Y",1
RT @OnTheFitz: My thoughts on last nights #GOPDebate http://t.co/x7BcRyR0F9,0
"RT @PatriotTrumpet: I heard that @SenTedCruz was a great debater, it's a shame he wasn't allowed to do so.
#GOPDebate",1
RT @keithinabox: My reaction to every candidate during the #GOPDebate http://t.co/ReXDL58bqN,0
"So we're going to talk about Trump's bankruptcies but not Fiorina's tenure at HP?

Adorbs.

#GOPDebate",0
@BillHemmer &amp; @marthamaccallum were professional &amp; fair. @megynkelly &amp; #ChrisWallace were neither. #GOPDebate #FoxDebateDisaster #TheFive,0
RT @snoopsrulez: This is what is known as the blame game. #GOPDebate never #TellingItLikeItIs @NJBatsa http://t.co/1WBMval01w,0
"RT @bethpariseau: #FF 
Best source for what's going on in US Senate: @SenTomCotton
Best commentary: @BuckSexton 
Best #GOPDebate performanc…",1
"RT @RobertLeger: 50 years ago fearmongers said JFK would take orders from the pope. Now, Fox wants to know if candidates take orders from G…",0
Preview of Donald Trump tonight at the #GOPDebate (Vine by @CaseyBake16) https://t.co/NfoIPr3Vej,0
"RT @Atheist_Tweeter: I hate #FoxNews as much as the next sane person, but I'll give it to them, they don't like Trump and aren't afraid to …",0
Jon Stewart isn't Dr Dre but when he talks #GOPDebate via               #InternationalBeerDay it's The Gift that brings the #FridayFeeling,1
"new @AHSFX concept-
""American Horror Story: The #GOPDebate""",0
Who won the #gopdebate? Billionaires &amp; bankers. Who lost? The rest of us. #debatewithbernie http://t.co/RFpNbtsoW6 http://t.co/FUBtFWNO2d,0
I really like Cruz 😊 #GOPDebate,1
"RT @TomAdler: Not mentioned in the #GOPdebate:
Voting rights
Climate change
Gun violence
Police shootings
Student debt
Inequality",0
"RT @halrudnick: Candidates, how do you propose to keep White Walkers north of the Wall? #GOPDebate",0
RT @AmyMek: How pathetic &amp; transparent -&gt;.@FrankLuntz goes right after @realDonaldTrump &amp; is doing his best to push Rhinos! #GOPDebate,0
"@megynkelly reminded me of @HillaryClinton last night, and that's NOT a compliment! #GOPDebate #GoTrump @realDonaldTrump",0
#GOPDebate was vicious thanks to this guy here http://t.co/c6UXed2WLU,0
RT @JohnFugelsang: If you're just tuning into #gopdebate there's no money for struggling Americans and unlimited money for war.,0
@RMConservative: #GOPDebate: Did Cruz Trump Trump Last Night?  https://t.co/yrjQln6Ibb via @CR,0
"Millions of #Conservative #Americans, myself included, find the #misogyny of  #DonaldTrump totally offensive and unacceptable. #GOPDebate",0
"""Oh Donald, again with your angry misogyny. You are just incorrigible. Now tell us more about Trump Wall."" -- #GOPDebate",0
File this under: Subjects Overlooked in the #GOPDebate http://t.co/L4X9stUjVM,0
Doesn't it bother anyone that the GOP is primarily white. At some point you have to step back &amp; realize it doesn't reflect the US #GOPDebate,0
"I know RWers like to show power,but did @FoxNews have to rub the 5:00 #GOPdebate candidates noses in the fact that THEY r the #JVteam?",0
"RT @RudyHavenstein: Chris Christie, shown here swallowing a fly during Thursday's #GOPDebate #OhGodMakeItStop2015 http://t.co/z2VX3CRiDr",0
@audreycnn @MbasuCNN why didn't the #GOPDebate mention this,0
RT @laureldavilacpa: #GOPdebate Perry wants war! #IranDeal #Hillary2016 #UniteBlue #PDMFNB #p2 http://t.co/I3UxAhYmJg,0
"Not one clown on that stage of idiots last night, can match PBO's accomplishments #GOPDebate #voteblue2016 http://t.co/xocShaANDf",0
RT @kylebelanger1: #UponFurtherReview: #DonaldTrump was the dad in the #ODoyleRules family. #BillyMaddison #VapidBully #GOPDebate... http:/…,0
"RT @Akhenaten15: The @GOP is against abortion but had no problem killing more than 575,000 Iraqi kids in 2000 &amp; another 56,000 Iraqi kids i…",0
How can anyone take @realDonaldTrump seriously when he's talking about Rosie O'Donnell at a debate? #GOPDebate #asshat,0
I guess yesterday's #GOPDebate and watching #DonaldTrump was more entertaining than Fantastic Four.  @RottenTomatoes http://t.co/GiMBjTFRtP,1
"@realDonaldTrump, did you realize that even @FoxNews forgot about our Vets last night? It only came up at the last min. So sad. #GOPDebate",0
"RT @bodysculptorokc: I think Ben Carson would make a much better Surgeon General, than a president  #GOPDebate",0
RT @NancyLeeGrahn: Woke up to screaming about Mexicans and vaginas. NEVER fall asleep with Fox News channel on. #GOPDebate,0
RT @CarolCNN: Last night's superstar? @CarlyFiorina shines in first #GOPdebate @DavidChalian weighs in http://t.co/nD1coglyPl http://t.co/i…,1
#Reagan CRUSHED #TamirRice in last nights #gopDebate!,1
RT @LizHernandez: This is a complete 🎪 with plenty clowns. #GOPDebate,0
"Out of the #GOPDebate last night, I liked @RealBenCarson and @tedcruz 😊",1
"""He buys &amp; sells politicians"" is any quote n #GOPDebate which demonstrates how messed up $ and pol system is @Thom_Hartmann @DylanRatigan",0
"@RealBenCarson I love your tax plan! Makes sense, is fair, and simple. Great job during #GOPDebate.",1
RT @maureenjohnson: These guys are trying to trump each other in crazy so hard by the end of the night we will have declared war on the moo…,0
RT @Mike_Thoms: If there's one thing to take away from last night's #GOPDebate it's that improv comedy is alive and well,0
#GOPDebate RE: audience cheer at Trumps insults: Anyone who takes delight in hurting others needs to examine the state of their own soul.,0
RT @feministabulous: 20 minutes in the #GOPDebate and candidates have spoken more about the rights of fetuses than the rights of women in t…,0
"RT @adbridgeforth: Any Questions...

#GOPDebate http://t.co/millo7rchh",0
"Just muted #GOPDebate 
…ahhh, peace and quiet.",0
"RT @joeltena: #GOPDebate #RealLifeInTheUSA RT @JuanG_Arango: When white people say ""Homeland"" ... I get REALLY scared.",0
RT @Beem_Skeem: #GOPDebate JUSTICE IN AMERICA #SANDRABLAND #BlackLivesMatter http://t.co/r0xXbgvQb3,1
